Grantor EIN,Grantor Name,Recipient EIN,Recipient Name,Cash Grant Amount,Grantor/Recipient Type
237174183,JEWISH COMMUNAL FUND,474844275,THE DONORS FUND,"$18,292,460 ",NonNat80%-to-Nat
237174183,JEWISH COMMUNAL FUND,510198509,TIDES FOUNDATION,"$26,400 ",NonNat80%-to-Nat
237174183,JEWISH COMMUNAL FUND,527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,"$333,360 ",NonNat80%-to-Nat
237343119,GREATER WASHINGTON COMMUNITY FOUNDATION,46010342,BANK OF AMERICA CHARITABLE GIFT FUND 215-099008533496,"$990,771 ",NonNat80%-to-Nat
237343119,GREATER WASHINGTON COMMUNITY FOUNDATION,262048480,IMPACTASSETS INC,"$57,000 ",NonNat80%-to-Nat
237343119,GREATER WASHINGTON COMMUNITY FOUNDATION,510198509,TIDES FOUNDATION,"$28,000 ",NonNat80%-to-Nat
237343119,GREATER WASHINGTON COMMUNITY FOUNDATION,812279757,GOFUNDME ORG,"$100,000 ",NonNat80%-to-Nat
237343119,GREATER WASHINGTON COMMUNITY FOUNDATION,821517696,AMALGAMATED CHARITABLE FOUNDATION INC,"$25,000 ",NonNat80%-to-Nat
263750673,COMMUNITY FOUNDATION OF GREATER HUNTSVILLE,311640316,SCHWAB CHARITABLE FUND,"$20,107 ",NonNat80%-to-Nat
310669700,THE GREATER CINCINNATI FOUNDATION,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$16,687 ",NonNat80%-to-Nat
310669700,THE GREATER CINCINNATI FOUNDATION,136082763,RUDOLF STEINER FOUNDATION INC,"$60,000 ",NonNat80%-to-Nat
310669700,THE GREATER CINCINNATI FOUNDATION,311640316,SCHWAB CHARITABLE FUND,"$5,390,511 ",NonNat80%-to-Nat
310669700,THE GREATER CINCINNATI FOUNDATION,821517696,AMALGAMATED CHARITABLE FOUNDATION INC,"$50,000 ",NonNat80%-to-Nat
310997017,THE COMMUNITY FOUNDATION OF LOUISVILLE INC,431634280,CHARITIES AID FOUNDATION AMERICA,"$1,035,750 ",NonNat80%-to-Nat
330378778,ORANGE COUNTY COMMUNITY FOUNDATION,510198509,TIDES FOUNDATION,"$295,000 ",NonNat80%-to-Nat
352191048,THE PI FOUNDATION INC,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$542,144 ",NonNat80%-to-Nat
362167000,THE CHICAGO COMMUNITY TRUST,46010342,BANK OF AMERICA CHARITABLE GIFT FUND 215-099008533496,"$4,608,879 ",NonNat80%-to-Nat
362167000,THE CHICAGO COMMUNITY TRUST,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$13,129,409 ",NonNat80%-to-Nat
362167000,THE CHICAGO COMMUNITY TRUST,133848582,FJC,"$30,000 ",NonNat80%-to-Nat
362167000,THE CHICAGO COMMUNITY TRUST,237825575,NATIONAL PHILANTHROPIC TR,"$30,822,989 ",NonNat80%-to-Nat
362167000,THE CHICAGO COMMUNITY TRUST,262048480,IMPACTASSETS INC,"$7,962,300 ",NonNat80%-to-Nat
362167000,THE CHICAGO COMMUNITY TRUST,300748315,BNY MELLON CHARITABLE GIFT FUND,"$278,606 ",NonNat80%-to-Nat
362167000,THE CHICAGO COMMUNITY TRUST,311640316,SCHWAB CHARITABLE FUND,"$2,829,563 ",NonNat80%-to-Nat
362167000,THE CHICAGO COMMUNITY TRUST,341747398,AMERICAN ENDOWMENT FOUNDATION,"$386,403 ",NonNat80%-to-Nat
362167000,THE CHICAGO COMMUNITY TRUST,352129262,RENAISSANCE CHARITABLE FOUNDATION INC,"$2,211,212 ",NonNat80%-to-Nat
362167000,THE CHICAGO COMMUNITY TRUST,431634280,CHARITIES AID FOUNDATION AMERICA,"$7,500 ",NonNat80%-to-Nat
362167000,THE CHICAGO COMMUNITY TRUST,510198509,TIDES FOUNDATION,"$291,716 ",NonNat80%-to-Nat
362167000,THE CHICAGO COMMUNITY TRUST,516506426,AMERICAN GIFT FUND,"$19,600 ",NonNat80%-to-Nat
362167000,THE CHICAGO COMMUNITY TRUST,527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,"$398,624 ",NonNat80%-to-Nat
362167000,THE CHICAGO COMMUNITY TRUST,812279757,GOFUNDME ORG,"$50,000 ",NonNat80%-to-Nat
362167000,THE CHICAGO COMMUNITY TRUST,821517696,AMALGAMATED CHARITABLE FOUNDATION INC,"$25,000 ",NonNat80%-to-Nat
371440662,LEGACY GLOBAL FOUNDATION,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$612,000 ",NonNat80%-to-Nat
371440662,LEGACY GLOBAL FOUNDATION,311640316,SCHWAB CHARITABLE FUND,"$6,000 ",NonNat80%-to-Nat
411802412,THRIVENT CHARITABLE IMPACT & INVESTING,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$254,050 ",NonNat80%-to-Nat
411802412,THRIVENT CHARITABLE IMPACT & INVESTING,237825575,NATIONAL PHILANTHROPIC TR,"$68,514 ",NonNat80%-to-Nat
411802412,THRIVENT CHARITABLE IMPACT & INVESTING,516506426,AMERICAN GIFT FUND,"$236,427 ",NonNat80%-to-Nat
411802412,THRIVENT CHARITABLE IMPACT & INVESTING,527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,"$542,371 ",NonNat80%-to-Nat
431758789,ST LOUIS COMMUNITY FOUNDATION INC,46649138,FIDUCIARY CHARITABLE FOUNDATION DBA FIDUCIARY TRUST CHARITABLE,"$407,250 ",NonNat80%-to-Nat
431758789,ST LOUIS COMMUNITY FOUNDATION INC,232888152,VANGUARD CHARITABLE ENDOWMENT PROGRAM,"$767,405 ",NonNat80%-to-Nat
431758789,ST LOUIS COMMUNITY FOUNDATION INC,311640316,SCHWAB CHARITABLE FUND,"$9,434,326 ",NonNat80%-to-Nat
431758789,ST LOUIS COMMUNITY FOUNDATION INC,352129262,RENAISSANCE CHARITABLE FOUNDATION INC,"$120,277 ",NonNat80%-to-Nat
431758789,ST LOUIS COMMUNITY FOUNDATION INC,431634280,CHARITIES AID FOUNDATION AMERICA,"$2,800,000 ",NonNat80%-to-Nat
462440594,PLEDGELING FOUNDATION,431634280,CHARITIES AID FOUNDATION AMERICA,"$524,300 ",NonNat80%-to-Nat
462440594,PLEDGELING FOUNDATION,943136771,PHILANTHROPIC VENTURES FOUNDATION,"$38,935 ",NonNat80%-to-Nat
510515757,CERITY PARTNERS FOUNDATION,311640316,SCHWAB CHARITABLE FUND,"$353,597 ",NonNat80%-to-Nat
521746234,PRINCETON AREA COMMUNITY FOUNDATION INC,232888152,VANGUARD CHARITABLE ENDOWMENT PROGRAM,"$106,329 ",NonNat80%-to-Nat
521746234,PRINCETON AREA COMMUNITY FOUNDATION INC,527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,"$38,124 ",NonNat80%-to-Nat
541653165,TIDEWATER JEWISH FOUNDATION INC,311640316,SCHWAB CHARITABLE FUND,"$2,072,529 ",NonNat80%-to-Nat
561380796,TRIANGLE COMMUNITY FOUNDATION INC,46010342,BANK OF AMERICA CHARITABLE GIFT FUND 215-099008533496,"$86,358 ",NonNat80%-to-Nat
561380796,TRIANGLE COMMUNITY FOUNDATION INC,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$1,976,932 ",NonNat80%-to-Nat
561380796,TRIANGLE COMMUNITY FOUNDATION INC,311640316,SCHWAB CHARITABLE FUND,"$16,733 ",NonNat80%-to-Nat
561380796,TRIANGLE COMMUNITY FOUNDATION INC,510198509,TIDES FOUNDATION,"$52,500 ",NonNat80%-to-Nat
566037615,THE WINSTON-SALEM FOUNDATION,431634280,CHARITIES AID FOUNDATION AMERICA,"$3,176,913 ",NonNat80%-to-Nat
566047886,FOUNDATION FOR THE CAROLINAS,237825575,NATIONAL PHILANTHROPIC TR,"$755,674 ",NonNat80%-to-Nat
566047886,FOUNDATION FOR THE CAROLINAS,300748315,BNY MELLON CHARITABLE GIFT FUND,"$25,000 ",NonNat80%-to-Nat
566047886,FOUNDATION FOR THE CAROLINAS,311640316,SCHWAB CHARITABLE FUND,"$658,692 ",NonNat80%-to-Nat
566047886,FOUNDATION FOR THE CAROLINAS,341747398,AMERICAN ENDOWMENT FOUNDATION,"$5,075,844 ",NonNat80%-to-Nat
566047886,FOUNDATION FOR THE CAROLINAS,431634280,CHARITIES AID FOUNDATION AMERICA,"$606,421 ",NonNat80%-to-Nat
570793960,CENTRAL CAROLINA COMMUNITY FOUNDATION,300748315,BNY MELLON CHARITABLE GIFT FUND,"$100,000 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,46010342,BANK OF AMERICA CHARITABLE GIFT FUND 215-099008533496,"$818,683 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$2,337,938 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,204286082,UNITED CHARITABLE,"$10,000 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,204326440,NCF CHARITABLE TRUST,"$10,106,242 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,232888152,VANGUARD CHARITABLE ENDOWMENT PROGRAM,"$674,135 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,237825575,NATIONAL PHILANTHROPIC TR,"$17,932,069 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,262048480,IMPACTASSETS INC,"$5,601,500 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,274357830,NEMA FOUNDATION INC,"$2,381,831 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,311640316,SCHWAB CHARITABLE FUND,"$3,588,460 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,311774905,GOLDMAN SACHS PHILANTHROPY FUND,"$6,009,996 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,341747398,AMERICAN ENDOWMENT FOUNDATION,"$733,639 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,352129262,RENAISSANCE CHARITABLE FOUNDATION INC,"$669,747 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,431634280,CHARITIES AID FOUNDATION AMERICA,"$12,800 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,431890105,SERVANT FOUNDATION,"$14,342,521 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,454678325,BRADLEY IMPACT FUND INC,"$9,000 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,473574130,IMPACT INVESTING CHARITABLE FOUNDATION INC,"$51,365,143 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,474172718,GIVINGA FOUNDATION INC,"$35,000 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,522166327,DONORS TRUST INC,"$500,000 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,"$9,636 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,541934032,DONORS CAPITAL FUND INC,"$310,000 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,593652538,RAYMOND JAMES CHARITABLE ENDOWMENT FUND,"$5,597,202 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,813222963,THE GIVECLEAR FOUNDATION / TIFIN,"$10,811,320 ",NonNat80%-to-Nat
581493949,NATL CHRISTIAN CHARITABLE FDN INC,863177440,DAFFY CHARITABLE FUND,"$40,101 ",NonNat80%-to-Nat
581723645,COMMUNITY FOUNDATION OF GREATER MEMPHIS INC,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$7,376 ",NonNat80%-to-Nat
581723645,COMMUNITY FOUNDATION OF GREATER MEMPHIS INC,473574130,IMPACT INVESTING CHARITABLE FOUNDATION INC,"$50,000 ",NonNat80%-to-Nat
581723645,COMMUNITY FOUNDATION OF GREATER MEMPHIS INC,527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,"$1,220,000 ",NonNat80%-to-Nat
581723645,COMMUNITY FOUNDATION OF GREATER MEMPHIS INC,593652538,RAYMOND JAMES CHARITABLE ENDOWMENT FUND,"$48,000 ",NonNat80%-to-Nat
581723645,COMMUNITY FOUNDATION OF GREATER MEMPHIS INC,943136771,PHILANTHROPIC VENTURES FOUNDATION,"$50,000 ",NonNat80%-to-Nat
586033468,THE SAVANNAH COMMUNITY FOUNDATION INC,510198509,TIDES FOUNDATION,"$10,000 ",NonNat80%-to-Nat
596150746,THE COMMUNITY FOUNDATION FOR NORTHEAST FLORIDA INC,262048480,IMPACTASSETS INC,"$60,000 ",NonNat80%-to-Nat
651259308,COMERICA CHARITABLE TRUST,311774905,GOLDMAN SACHS PHILANTHROPY FUND,"$516,825 ",NonNat80%-to-Nat
651259308,COMERICA CHARITABLE TRUST,516506426,AMERICAN GIFT FUND,"$2,004,262 ",NonNat80%-to-Nat
752267767,COMMUNITY FOUNDATION OF NORTH TEXAS (TAX,352129262,RENAISSANCE CHARITABLE FOUNDATION INC,"$25,000 ",NonNat80%-to-Nat
752836123,DALLAS JEWISH COMMUNITY FOUNDATION,593652538,RAYMOND JAMES CHARITABLE ENDOWMENT FUND,"$16,000 ",NonNat80%-to-Nat
770312582,COMMUNITY FOUNDATION FOR SAN BENITO COUNTY,262048480,IMPACTASSETS INC,"$14,000,000 ",NonNat80%-to-Nat
770552067,NATIONAL COMMUNITY FOUNDATION,473574130,IMPACT INVESTING CHARITABLE FOUNDATION INC,"$50,000 ",NonNat80%-to-Nat
814476503,VENN FOUNDATION,237825575,NATIONAL PHILANTHROPIC TR,"$49,902 ",NonNat80%-to-Nat
821388190,HORIZON COMMUNITY FUNDS OF NORTHERN KENTUCKY,300233491,JOHNSON CHARITABLE GIFT FUND,"$7,250 ",NonNat80%-to-Nat
821504018,UNIVERSITY IMPACT,352129262,RENAISSANCE CHARITABLE FOUNDATION INC,"$940,866 ",NonNat80%-to-Nat
821504018,UNIVERSITY IMPACT,510198509,TIDES FOUNDATION,"$10,000 ",NonNat80%-to-Nat
822328799,VERTUASSETS FOUNDATION INC,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$88,228 ",NonNat80%-to-Nat
822328799,VERTUASSETS FOUNDATION INC,311640316,SCHWAB CHARITABLE FUND,"$124,375 ",NonNat80%-to-Nat
822328799,VERTUASSETS FOUNDATION INC,352129262,RENAISSANCE CHARITABLE FOUNDATION INC,"$64,675 ",NonNat80%-to-Nat
822958346,NATIONAL CHARITABLE ENDOWMENT INC,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$44,272 ",NonNat80%-to-Nat
822958346,NATIONAL CHARITABLE ENDOWMENT INC,352129262,RENAISSANCE CHARITABLE FOUNDATION INC,"$15,000 ",NonNat80%-to-Nat
823365355,COMMUNITY TRUST OF UTAH,43296043,FUND FOR CHARITABLE GIVING,"$197,121 ",NonNat80%-to-Nat
823365355,COMMUNITY TRUST OF UTAH,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$350,000 ",NonNat80%-to-Nat
825070897,THE SIGNATRY CHARITABLE TRUST,431890105,SERVANT FOUNDATION,"$25,712,706 ",NonNat80%-to-Nat
843754469,INTERNATIONAL GENEROSITY FOUNDATION TRUST,473574130,IMPACT INVESTING CHARITABLE FOUNDATION INC,"$109,878 ",NonNat80%-to-Nat
860718936,JEWISH COMMUNITY FOUNDATION OF SOUTHERN ARIZONA,232888152,VANGUARD CHARITABLE ENDOWMENT PROGRAM,"$2,000,000 ",NonNat80%-to-Nat
880362053,THE PARASOL TAHOE COMMUNITY FOUNDATION,200849590,GREATER HORIZONS,"$184,166 ",NonNat80%-to-Nat
941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$171,895 ",NonNat80%-to-Nat
941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,133848582,FJC,"$45,250 ",NonNat80%-to-Nat
941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,311640316,SCHWAB CHARITABLE FUND,"$343,200 ",NonNat80%-to-Nat
941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,510198509,TIDES FOUNDATION,"$73,000 ",NonNat80%-to-Nat
941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,943136771,PHILANTHROPIC VENTURES FOUNDATION,"$254,500 ",NonNat80%-to-Nat
942686530,HORIZONS FOUNDATION,510198509,TIDES FOUNDATION,"$247,232 ",NonNat80%-to-Nat
942686530,HORIZONS FOUNDATION,821517696,AMALGAMATED CHARITABLE FOUNDATION INC,"$51,000 ",NonNat80%-to-Nat
943007979,MARIN COMMUNITY FOUNDATION,136082763,RUDOLF STEINER FOUNDATION INC,"$15,000 ",NonNat80%-to-Nat
943007979,MARIN COMMUNITY FOUNDATION,262048480,IMPACTASSETS INC,"$644,233 ",NonNat80%-to-Nat
943007979,MARIN COMMUNITY FOUNDATION,311640316,SCHWAB CHARITABLE FUND,"$1,155,634 ",NonNat80%-to-Nat
943007979,MARIN COMMUNITY FOUNDATION,510198509,TIDES FOUNDATION,"$58,500 ",NonNat80%-to-Nat
943007979,MARIN COMMUNITY FOUNDATION,821517696,AMALGAMATED CHARITABLE FOUNDATION INC,"$35,000 ",NonNat80%-to-Nat
943007979,MARIN COMMUNITY FOUNDATION,843037939,NPX CHARITABLE,"$75,000 ",NonNat80%-to-Nat
943007979,MARIN COMMUNITY FOUNDATION,943136771,PHILANTHROPIC VENTURES FOUNDATION,"$100,000 ",NonNat80%-to-Nat
946070996,EAST BAY COMMUNITY FOUNDATION,46010342,BANK OF AMERICA CHARITABLE GIFT FUND 215-099008533496,"$99,596 ",NonNat80%-to-Nat
946070996,EAST BAY COMMUNITY FOUNDATION,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$155,465 ",NonNat80%-to-Nat
946070996,EAST BAY COMMUNITY FOUNDATION,232888152,VANGUARD CHARITABLE ENDOWMENT PROGRAM,"$465,695 ",NonNat80%-to-Nat
946070996,EAST BAY COMMUNITY FOUNDATION,510198509,TIDES FOUNDATION,"$42,500 ",NonNat80%-to-Nat
946070996,EAST BAY COMMUNITY FOUNDATION,710992446,KIVA MICROFUNDS,"$93,000 ",NonNat80%-to-Nat
946070996,EAST BAY COMMUNITY FOUNDATION,943136771,PHILANTHROPIC VENTURES FOUNDATION,"$77,500 ",NonNat80%-to-Nat
952504044,JEWISH COMMUNITY FOUNDATION OF SAN DIEGO,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$270,100 ",NonNat80%-to-Nat
952504044,JEWISH COMMUNITY FOUNDATION OF SAN DIEGO,133848582,FJC,"$5,500 ",NonNat80%-to-Nat
952504044,JEWISH COMMUNITY FOUNDATION OF SAN DIEGO,311640316,SCHWAB CHARITABLE FUND,"$170,000 ",NonNat80%-to-Nat
953510055,CALIFORNIA COMMUNITY FOUNDATION,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$2,224,756 ",NonNat80%-to-Nat
953510055,CALIFORNIA COMMUNITY FOUNDATION,133848582,FJC,"$10,000 ",NonNat80%-to-Nat
953510055,CALIFORNIA COMMUNITY FOUNDATION,232888152,VANGUARD CHARITABLE ENDOWMENT PROGRAM,"$229,000 ",NonNat80%-to-Nat
953510055,CALIFORNIA COMMUNITY FOUNDATION,311640316,SCHWAB CHARITABLE FUND,"$3,650,000 ",NonNat80%-to-Nat
953510055,CALIFORNIA COMMUNITY FOUNDATION,311663020,THE US CHARITABLE GIFT TRUST,"$34,026 ",NonNat80%-to-Nat
953510055,CALIFORNIA COMMUNITY FOUNDATION,431634280,CHARITIES AID FOUNDATION AMERICA,"$29,534 ",NonNat80%-to-Nat
953510055,CALIFORNIA COMMUNITY FOUNDATION,510198509,TIDES FOUNDATION,"$315,000 ",NonNat80%-to-Nat
953510055,CALIFORNIA COMMUNITY FOUNDATION,943136771,PHILANTHROPIC VENTURES FOUNDATION,"$20,000 ",NonNat80%-to-Nat
953510055,CALIFORNIA COMMUNITY FOUNDATION,954124436,THE FULLER FOUNDATION,"$10,000 ",NonNat80%-to-Nat
953709639,RANCHO SANTA FE FOUNDATION,237825575,NATIONAL PHILANTHROPIC TR,"$52,053 ",NonNat80%-to-Nat
953709639,RANCHO SANTA FE FOUNDATION,431890105,SERVANT FOUNDATION,"$10,000 ",NonNat80%-to-Nat
956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$650,000 ",NonNat80%-to-Nat
956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,133848582,FJC,"$12,250 ",NonNat80%-to-Nat
956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,237825575,NATIONAL PHILANTHROPIC TR,"$250,000 ",NonNat80%-to-Nat
956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,454678325,BRADLEY IMPACT FUND INC,"$350,000 ",NonNat80%-to-Nat
956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,474844275,THE DONORS FUND,"$30,000 ",NonNat80%-to-Nat
956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,510198509,TIDES FOUNDATION,"$101,000 ",NonNat80%-to-Nat
956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,522166327,DONORS TRUST INC,"$550,000 ",NonNat80%-to-Nat
42103559,COMBINED JEWISH PHILANTHROPIES OF GREATER BOSTON INC,952504044,JEWISH COMMUNITY FOUNDATION OF SAN DIEGO,"$20,000 ",NonNat80%-to-NonNat80%
113618879,THE OJC FUND,135564128,NATIONAL SOCIETY FOR HEBREW DAY SCHOOLS,"$34,742 ",NonNat80%-to-NonNat80%
133581286,PARK AVENUE CHARITABLE FUND,237296874,NATIONAL ASSOCIATION TO ADVANCE FAT ACCEPTANCE INC,"$15,000 ",NonNat80%-to-NonNat80%
166023261,FOUNDATION FOR JEWISH PHILANTHROPIES INC,166023261,FOUNDATION FOR JEWISH PHILANTHROPIES INC,"$902,794 ",NonNat80%-to-NonNat80%
166023261,FOUNDATION FOR JEWISH PHILANTHROPIES INC,166053710,FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK AT BINGHAMTON INC,"$7,000 ",NonNat80%-to-NonNat80%
205205488,SILICON VALLEY COMMUNITY FOUNDATION,237160400,GREATER HOUSTON COMMUNITY FOUNDATION,"$10,984,193 ",NonNat80%-to-NonNat80%
205205488,SILICON VALLEY COMMUNITY FOUNDATION,320160439,FOOD & WATER WATCH,"$2,151,650 ",NonNat80%-to-NonNat80%
205205488,SILICON VALLEY COMMUNITY FOUNDATION,462368538,SDG IMPACT FUND INC,"$10,000 ",NonNat80%-to-NonNat80%
205205488,SILICON VALLEY COMMUNITY FOUNDATION,521746234,PRINCETON AREA COMMUNITY FOUNDATION INC,"$10,000 ",NonNat80%-to-NonNat80%
205205488,SILICON VALLEY COMMUNITY FOUNDATION,840794536,YAMPA VALLEY COMMUNITY FOUNDATION,"$5,200,000 ",NonNat80%-to-NonNat80%
205205488,SILICON VALLEY COMMUNITY FOUNDATION,941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,"$36,800 ",NonNat80%-to-NonNat80%
205205488,SILICON VALLEY COMMUNITY FOUNDATION,942686530,HORIZONS FOUNDATION,"$25,000 ",NonNat80%-to-NonNat80%
205205488,SILICON VALLEY COMMUNITY FOUNDATION,943007979,MARIN COMMUNITY FOUNDATION,"$557,258 ",NonNat80%-to-NonNat80%
205205488,SILICON VALLEY COMMUNITY FOUNDATION,946070996,EAST BAY COMMUNITY FOUNDATION,"$592,200 ",NonNat80%-to-NonNat80%
221714130,JEWISH COMMUNITY FOUNDATION OF GREATER METROWEST NJ,221714130,JEWISH COMMUNITY FOUNDATION OF GREATER METROWEST NJ,"$1,328,571 ",NonNat80%-to-NonNat80%
221714130,JEWISH COMMUNITY FOUNDATION OF GREATER METROWEST NJ,222281783,COMMUNITY FOUNDATION OF NEW JERSEY,"$8,800 ",NonNat80%-to-NonNat80%
221714130,JEWISH COMMUNITY FOUNDATION OF GREATER METROWEST NJ,237174183,JEWISH COMMUNAL FUND,"$7,001,800 ",NonNat80%-to-NonNat80%
222281783,COMMUNITY FOUNDATION OF NEW JERSEY,237174183,JEWISH COMMUNAL FUND,"$125,000 ",NonNat80%-to-NonNat80%
222281783,COMMUNITY FOUNDATION OF NEW JERSEY,463741893,SERVANTS HEART MINISTRY CORPORATION,"$59,693 ",NonNat80%-to-NonNat80%
222281783,COMMUNITY FOUNDATION OF NEW JERSEY,521746234,PRINCETON AREA COMMUNITY FOUNDATION INC,"$10,000 ",NonNat80%-to-NonNat80%
222281783,COMMUNITY FOUNDATION OF NEW JERSEY,840794536,YAMPA VALLEY COMMUNITY FOUNDATION,"$42,500 ",NonNat80%-to-NonNat80%
237009135,THE COMMUNITY FOUNDATION INC,201729243,INDIAN RIVER COMMUNITY FOUNDATION INC,"$50,000 ",NonNat80%-to-NonNat80%
237009135,THE COMMUNITY FOUNDATION INC,510400365,THE GREATER LEWES FOUNDATION,"$13,963 ",NonNat80%-to-NonNat80%
237009135,THE COMMUNITY FOUNDATION INC,872389502,GRAPEVINE GIVING FOUNDATION,"$11,633 ",NonNat80%-to-NonNat80%
237160400,GREATER HOUSTON COMMUNITY FOUNDATION,472377003,ATHLETES AND CAUSES INC,"$20,000 ",NonNat80%-to-NonNat80%
237160400,GREATER HOUSTON COMMUNITY FOUNDATION,510235174,LEADERSHIP INSTITUTE,"$45,055 ",NonNat80%-to-NonNat80%
237160400,GREATER HOUSTON COMMUNITY FOUNDATION,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$19,950,000 ",NonNat80%-to-NonNat80%
237160400,GREATER HOUSTON COMMUNITY FOUNDATION,920155067,THE ALASKA COMMUNITY FOUNDATION,"$46,130 ",NonNat80%-to-NonNat80%
237174183,JEWISH COMMUNAL FUND,42103559,COMBINED JEWISH PHILANTHROPIES OF GREATER BOSTON INC,"$19,210 ",NonNat80%-to-NonNat80%
237174183,JEWISH COMMUNAL FUND,113618879,THE OJC FUND,"$208,800 ",NonNat80%-to-NonNat80%
237174183,JEWISH COMMUNAL FUND,135564128,NATIONAL SOCIETY FOR HEBREW DAY SCHOOLS,"$309,268 ",NonNat80%-to-NonNat80%
237174183,JEWISH COMMUNAL FUND,166053710,FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK AT BINGHAMTON INC,"$41,900 ",NonNat80%-to-NonNat80%
237174183,JEWISH COMMUNAL FUND,222281783,COMMUNITY FOUNDATION OF NEW JERSEY,"$11,000 ",NonNat80%-to-NonNat80%
237174183,JEWISH COMMUNAL FUND,941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,"$1,553,095 ",NonNat80%-to-NonNat80%
